3.0592860948585,2.99835993321945,7,1,5
3.14656881393961,2.98183243407403,7,1,5
3.23316232462047,2.9439025514839,7,1,5
3.30842125483757,2.88669366731829,7,1,5
3.36285890135807,2.8195402086401,7,1,5
3.39999891951929,2.74147931132008,7,1,5
3.41971988780215,2.66136091179863,7,1,5
3.42426981876198,2.58398014403987,7,1,1
3.42704855450897,2.4897039149238,7,1,1
3.42960685476851,2.40290601958267,7,1,1
3.43238554863814,2.3086309924035,7,1,1
3.43514639679566,2.21496709735507,7,1,1
3.43782112504085,2.12422612793142,7,1,1
3.44024537715004,2.04198383015588,7,1,1
3.44244927540771,1.96721668451138,7,1,1
3.44487367160553,1.88497282083568,7,1,1
3.44763482127076,1.79130685814792,7,1,1
3.45005902404955,1.70906467695447,7,1,1
3.45251389104734,1.62579886647447,7,1,1
3.45524281051298,1.53322445158397,7,1,1
3.45763355441755,1.45213648635911,7,1,1
3.46005810925437,1.36989351313027,7,1,1
3.46248267709426,1.28765033399651,7,1,1
3.46490766083265,1.20540650740137,7,1,1
3.46763730354004,1.11283001661244,7,1,1
3.47031255785574,1.02208740525481,7,1,1
3.4795707151625,0.928794301472652,7,1,4
3.50508797274178,0.849348149293021,7,1,4
3.55216232835462,0.769755742970849,7,1,4
3.61101442690313,0.710032722823216,7,1,4
3.67790004911684,0.665182696733816,7,1,4
3.74584195082051,0.636130750480928,7,1,4
3.81817189956245,0.618744291141307,7,1,4
3.90251090744029,0.612724215442107,7,1,1
3.97723477935041,0.609377268842388,7,1,1
4.05195943728418,0.606030153959603,7,1,1
4.13809955598116,0.602172187165694,7,1,1
4.22029533113571,0.598490477408153,7,1,1
4.31390713574029,0.594297782358946,7,1,1
4.40751695832113,0.590105141737473,7,1,1
4.5011270678151,0.585912444460988,7,1,1
4.58964063081429,0.581948242322616,7,1,1
4.6676279830608,0.57845520157137,7,1,1
4.73487819985499,0.575443196443082,7,1,1
4.83086661931824,0.571144258064934,7,1,1
4.90443684648311,0.567849583778547,7,1,1
4.99696058123939,0.563705745745005,7,1,1
5.07168512134487,0.560359244761371,7,1,1
5.15121597958634,0.557861758011018,7,1,4
5.2438412034991,0.57166804861551,7,1,4
5.32028475899583,0.600814725709825,7,1,4
5.40193835612568,0.651972997700144,7,1,1
5.47004051732585,0.698144895722944,7,1,1
5.53195199176335,0.740123166543057,7,1,1
5.60528659051243,0.789848655473051,7,1,1
5.68284400261881,0.842437211014549,7,1,1
5.74475239327277,0.884414764908915,7,1,1
5.82140845463879,0.936392847368307,7,1,1
5.89896520424247,0.988981391510767,7,1,1
5.97694284206747,1.03751363937049,7,1,5
6.06191414351099,1.0718544072968,7,1,1
6.1439123184938,1.10078469500398,7,1,5
6.22844453023464,1.12062424413266,7,1,1
6.29876059014363,1.13590545271594,7,1,5
6.38349106262542,1.14263258009864,7,1,1
6.45818662437136,1.14656061626125,7,1,1
6.54035282430246,1.15088164290674,7,1,1
6.60642569332192,1.15435627108309,7,1,1
6.69762933549473,1.15643824392037,7,1,5
6.78121032733914,1.144102175457,7,1,1
6.85490325521744,1.13128885033866,7,1,1
6.93596686857927,1.11719393532231,7,1,1
7.02440054901872,1.10181781254437,7,1,1
3.05153821780365,3.00106695265112,7,4,4
3.12914841825059,3.01495389415076,7,4,4
3.20240838293521,3.04405201145528,7,4,4
3.28542507410386,3.10162878906267,7,4,4
3.35117878341366,3.17834551834962,7,4,4
3.39411662511264,3.26904438900362,7,4,4
3.41142640828172,3.34900439654284,7,4,4
3.41472075132469,3.43349326854166,7,4,1
3.41598886542996,3.53528079220555,7,4,1
3.41709287797205,3.6238771725277,7,4,1
3.41826018604158,3.71757533834607,7,4,1
3.41928535058294,3.79984713079643,7,4,1
3.42031032743947,3.8821209360346,7,4,1
3.42144113355373,3.97289489185021,7,4,1
3.42250144926919,4.05802288544434,7,4,1
3.424856771945,4.1410273802601,7,4,5
3.44560833416563,4.23890795668043,7,4,5
3.48086602046847,4.31638037560581,7,4,5
3.5289699218536,4.38279780517064,7,4,5
3.58884895081346,4.43957381158536,7,4,5
3.65161277813861,4.48068118987187,7,4,5
3.73747318243176,4.51555734691537,7,4,5
3.81116853927831,4.52962429640825,7,4,5
3.91044897033741,4.53239555233069,7,4,1
4.00365845826122,4.53266653713458,7,4,1
4.09341624002004,4.53283593102624,7,4,1
4.17073414208276,4.53273100453579,7,4,1
4.26049237935352,4.53242811628559,7,4,1
4.35645020434464,4.53203267950972,7,4,1
4.43588800295343,4.53047025001733,7,4,5
4.5197082800464,4.51638139475095,7,4,1
4.59932190905541,4.50080580620597,7,4,1
4.69361720352139,4.48235729277028,7,4,1
4.77436619166238,4.46655957847798,7,4,1
4.85511533116959,4.45076174170869,7,4,1
4.94420774934412,4.43333159901642,7,4,1
5.03676662277584,4.41522350165922,7,4,1
5.12372048427698,4.39821177706486,7,4,1
5.20447055526523,4.382414278777,7,4,1
5.28521831165647,4.36661685198596,7,4,1
5.37951403638853,4.34816939947406,7,4,1
5.47147631387524,4.33017823432727,7,4,1
5.54488291001405,4.3158171842127,7,4,1
5.63397492611005,4.29838764589315,7,4,1
5.72306465466165,4.28095855822226,7,4,1
5.80381262231731,4.26516193440456,7,4,1
5.89577352505868,4.24717114008907,7,4,1
5.96918042902915,4.23281049782492,7,4,1
6.05313509243318,4.21638635564272,7,4,1
6.13668582762002,4.20004103928494,7,4,1
6.22757807255831,4.18225978161401,7,4,1
6.31453333849743,4.16524895694287,7,4,1
6.395282370665,4.14945192969478,7,4,1
6.48437655895926,4.13202261684908,7,4,1
6.56512372470658,4.11622619699698,7,4,1
6.64587241122355,4.10042943519393,7,4,1
6.7266217668092,4.08463271998145,7,4,1
6.80737332151298,4.06883562420152,7,4,1
6.89432719640923,4.05182542722195,7,4,1
6.96773507896179,4.03746479747968,7,4,1
7.05582604646268,4.02023213093953,7,4,1
3.04410405327947,3.00062379269905,4.5,4.5,4
3.11768495624146,3.0115672761257,4.5,4.5,4
3.20463025443556,3.04169598166282,4.5,4.5,4
3.28251785039375,3.09243148546688,4.5,4.5,4
3.34515266787945,3.16111382902719,4.5,4.5,4
3.38628395144048,3.23483605607369,4.5,4.5,4
3.41013705353788,3.31444431347083,4.5,4.5,4
3.41645735830326,3.40440622138178,4.5,4.5,1
3.41901934869458,3.49868638660986,4.5,4.5,1
3.42125284234292,3.58093477446656,4.5,4.5,1
3.42348447119228,3.66318038744339,4.5,4.5,1
3.42579236294665,3.74828483742303,4.5,4.5,1
3.42802305333957,3.83053361952862,4.5,4.5,1
3.43025369375383,3.91278389145126,4.5,4.5,1
3.43257253434016,3.99829812294326,4.5,4.5,1
3.44026042996394,4.08488305235655,4.5,4.5,5
3.46712032785919,4.17349575250018,4.5,4.5,5
3.51775172447041,4.25757847992101,4.5,4.5,5
3.58423258183489,4.32425836174581,4.5,4.5,5
3.64651663492382,4.36516756304477,4.5,4.5,5
3.72233805892149,4.39772799056758,4.5,4.5,5
3.80287805134771,4.41567880960618,4.5,4.5,5
3.88931702236827,4.42390180105189,4.5,4.5,1
3.97872179896399,4.4318728230929,4.5,4.5,1
4.06067647232486,4.43917974349219,4.5,4.5,1
4.15427231814703,4.44733637010485,4.5,4.5,1
4.23588612743528,4.45423277275787,4.5,4.5,1
4.31787891804024,4.46110505117971,4.5,4.5,1
4.39987123431391,4.46797718840867,4.5,4.5,1
4.48186370005641,4.47484969026671,4.5,4.5,1
3.05179701391125,2.99892788474796,5,1,5
3.12581130941312,2.98664355766891,5,1,5
3.21557620916466,2.95158849336068,5,1,5
3.28952567536071,2.90236566473415,5,1,5
3.34747524824433,2.8436274961064,5,1,5
3.39429307554106,2.77568442265869,5,1,5
3.42688097013152,2.69987417530985,5,1,5
3.44484090566473,2.61467525465002,5,1,5
3.44594461604043,2.5371698867946,5,1,1
3.44461407310285,2.44857591659577,5,1,1
3.44344195634349,2.37051938998395,5,1,1
3.44193905414976,2.27043606024842,5,1,1
3.44076697844244,2.1923796946876,5,1,1
3.43935079096462,2.09807453602261,5,1,1
3.4379879636142,2.00730375868915,5,1,1
3.43675273583599,1.92503364678987,5,1,1
3.43562985347092,1.85024330049599,5,1,1
3.43428236668664,1.76049220259353,5,1,1
3.43295243426941,1.67189957282226,5,1,1
3.4317174173888,1.58962772806233,5,1,1
3.43048238675012,1.5073583031123,5,1,1
3.42926489257237,1.42624342914533,5,1,1
3.42803006160168,1.34397317428536,5,1,1
3.42679517562451,1.26170072067246,5,1,1
3.42567275774767,1.18691041799955,5,1,1
3.4242571528863,1.09260333670762,5,1,1
3.42645076160038,1.00126132823691,5,1,4
3.4450792515436,0.915310945555963,5,1,4
3.48195727315853,0.836325436137516,5,1,4
3.53754240237391,0.763304689653929,5,1,4
3.60762854804837,0.704064902281676,5,1,4
3.6882901873817,0.662255524559165,5,1,4
3.77284191257926,0.638057472320595,5,1,4
3.84647792627439,0.631881862767428,5,1,4
3.93076228469537,0.638616174968052,5,1,1
4.02630336184962,0.648804907615212,5,1,1
4.12691807766387,0.659534773216191,5,1,1
4.21502096117852,0.668930446286424,5,1,1
4.29683673704887,0.677655705929961,5,1,1
4.37750356481771,0.686258519761523,5,1,1
4.46560766796228,0.695654380702463,5,1,1
4.54742342464025,0.704379740039078,5,1,1
4.64803793580139,0.715109967946325,5,1,1
4.73614053542239,0.72450593565684,5,1,1
4.81051899274631,0.732438005488399,5,1,1
4.89686608736794,0.741647112418665,5,1,1
4.98895851918338,0.751468754329339,5,1,1
5.07077512146034,0.760194370762382,5,1,1
